nyt47,['Associated Press'],,https://www.wsj.com/articles/new-jersey-16-year-old-in-custody-after-parents-sister-found-shot-to-death-1514819646,"A 16-year-old is in custody after his parents, sister and a family friend were found shot to death in a home in the New Jersey shore town of Long Branch, the Monmouth County prosecutor said.

Prosecutor Chris Gramiccioni said Monday the teenager is expected to face four counts of murder and other charges in the shooting deaths of his parents, Steven and Linda Kologi, 44 and 42 respectively, his 18-year-old sister, Brittany, and 70-year-old Mary Schultz, who lived with the family.

..."
nyt48,['Matthew Dolan And Steve Eder'],,https://www.wsj.com/articles/SB10000872396390443295404577543262884887188,"James Holmes, the man accused of a mass shooting spree inside a crowded movie theater, would have had a tougher time buying an AR-15 rifle legally eight years ago, when it was subject to federal restrictions. And many types of the weapon still can't be bought in the alleged shooter's home state of California.

But Mr. Holmes was able to obtain a weapon gun enthusiasts praise for its ease of use and rock-solid reliability and, according..."
nyt49,"['Devlin Barrett', 'Tripp Mickle', 'Google', 'Devlin.Barrett Wsj.Com', 'Tripp.Mickle Wsj.Com']",,http://www.wsj.com/articles/authorities-identify-rifle-used-in-orlando-shooting-as-sig-sauer-semiautomatic-1465949248,"The gunman whose attack on an Orlando nightclub left 49 people dead early Sunday used a .223 SIG Sauer semiautomatic rifle in his killing spree, law-enforcement officials said.

The Bureau of Alcohol, Tobacco, Firearms and Explosives in a statement called the gun an “AR-type rifle,” referring to a popular type of military and civilian rifle.

..."
nyt50,"['Lukas I. Alpert', 'Stephen Miller', 'Stephen.Miller Wsj.Com']",,https://www.wsj.com/articles/designer-of-the-popular-kalashnikov-rifle-dies-1387817529,"Acclaimed a hero in the Soviet Union for creating the most popular assault rifle in history, Mikhail Kalashnikov was the namesake of the AK-47.

Mr. Kalashnikov in London launching a vodka drink in 2004 Associated Press

Mr. Kalashnikov died in Izhevsk on Monday at age 94, after a long illness, said Yelena Filatova, a spokeswoman for the gun's manufacturer, Kalashnikov Concern. She didn't give further details.

Mr. Kalashnikov said the automatic rifle was designed ""to protect the motherland"" after World War II. But the AK-47 and its descendants and knockoffs became mainstays for armies and guerrilla soldiers around the globe. Light, durable, cheap to manufacture and simple to maintain, the rifle creates a deadly spray of bullets without much of a kick.

The design of the Avtomat Kalashnikova—or Kalashnikov's automatic—spread widely after its rollout in 1949. It is estimated that 100 million have been produced.

Mr. Kalashnikov said he regretted that it became the weapon of choice for guerrilla armies. ""It was like a genie out of the bottle, and it began to walk all on its own and in directions I did not want,"" he told Britain's Guardian newspaper in 2003. But he added, ""I sleep soundly. The fact that people die because of an AK-47 is not because of the designer, but because of politics.""

Mr. Kalashnikov's biography took on near-mythic proportions, propelled by a Communist media apparatus hungry for peasant heroes. He was the child of near-illiterate peasants, born in the remote region of Altai, where the family farmed, according to published reports.

But during Stalin's agricultural collectivization in 1930, his father was deemed a class enemy and the family lost its land. The father died soon after the family was deported to the Siberian region of Tomsk.

Short of stature and mechanically adept, Mr. Kalashnikov said he dreamed of becoming a poet. But as World War II got under way, he joined a tank brigade. Injured early in the war, he was assigned to a firearms lab.

Soviet engineers had developed a new, smaller gun cartridge, and after the war the Soviet Army declared a contest to design a gun to fire it. Working with a team, Mr. Kalashnikov created the winning design. He later married the project's draftswoman.

Mr. Kalashnikov became a national hero and subject of multiple biographies in Russian. He was twice named a Hero of Socialist Labor, one the USSR's highest honors, and in 2009 a Hero of the Russian Federation. He also served as a member of the Supreme Soviet, the USSR's rubber-stamp legislative body.

He continued to work into his 80s as the chief designer and a consultant at the arms factory in Izhevsk, Russia, where the AK-47 was first manufactured.

The rifle's use shows no signs of flagging. In the fall of 2013, Russian President Vladimir Putin announced that he had ordered an upgraded version of the AK-47.

""Blame the Nazi Germans for making me become a gun designer,"" Mr. Kalashnikov said in 2007 at an event marking the 60th anniversary of the gun.

Email remembrances@wsj.com"
nyt51,['Tanya Biank'],,https://www.wsj.com/articles/SB10001424127887324039504578263961327833832,"'MOVE!' blasted Sgt. Amy Stokley, a Marine drill instructor at Parris Island, S.C. With her hands akimbo, Sgt. Stokley's French-tipped acrylic nails resembled cats' claws against her camouflage uniform.

She was addressing her female recruits during training in October 2010. Although they receive the same instruction, males and females have trained separately there since the first women Marines graduated from boot camp in 1949. Sgt...."
nyt52,['Joseph De Avila'],,https://www.wsj.com/articles/report-says-newtown-shooter-obsessed-with-mass-murdersreport-released-on-newtown-conn-shooting-1385414849,"The young man who attacked a Newtown, Conn., elementary school last year, killing 20 children and six staff members, was obsessed with mass murders, especially the 1999 assault on Columbine High School in Colorado, according to an investigative report released Monday.

The report on the Dec. 14, 2012, rampage by shooter Adam Lanza at Sandy Hook Elementary provided the most detailed account to date of the crime, which shook the nation..."
nyt53,"['Beth Reinhard', 'Rebecca Ballhaus', 'Beth.Reinhard Wsj.Com', 'Rebecca.Ballhaus Wsj.Com']",,http://www.wsj.com/articles/nra-shows-its-support-for-donald-trump-with-big-ad-spending-1477431363,"Donald Trump, who has seen the Republican establishment’s support for his presidential candidacy deteriorate in recent weeks, has found a stalwart in one conservative institution: the National Rifle Association.

The group has spent more than $26.8 million on ads promoting Mr. Trump and attacking Democratic rival Hillary Clinton. That’s more than twice what it spent at this point in the 2012 election and more than any other outside group backing the GOP ticket in 2016, according to Federal Election Commission records. The..."
nyt54,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,https://www.wsj.com/articles/trump-to-address-nra-breaking-decadeslong-presidential-precedent-1493332053,"Donald Trump’s address to the National Rifle Association on Friday, the first by a sitting president since Ronald Reagan, represents a major victory for the organization and a symbol of its pull with the new administration.

But the NRA’s political clout contrasts with its more modest success in U.S. courts, where judges have upheld gun regulations against Second Amendment challenges more than 90% of the time since 2008.

..."
nyt55,"['Vanessa Fuhrmans', 'Vanessa.Fuhrmans Wsj.Com']",,https://www.wsj.com/articles/some-u-s-companies-bow-to-social-media-pressure-sever-nra-ties-1519431715,"The business community has been reticent about wading into the gun-control debate, in part because of the threat of boycotts from the National Rifle Association, which claims some 5 million members.

The business community has been reticent about wading into the gun-control debate, in part because of the threat of boycotts from the National Rifle Association, which claims some 5 million members. Photo: DOMINICK REUTER/AFP/Getty Images

Several companies have cut ties to the National Rifle Association after consumers took to social media to voice outrage against the gun lobby, days after a Florida high-school shooting left 17 people dead.

Insurance giants Chubb Ltd. CB -0.37% and MetLife , MET 0.93% cybersecurity company Symantec Corp. SYMC -0.24% , and Enterprise Holdings, which operates the Enterprise, Alamo and National rental-car chains, were among those that said they would end partnerships with the NRA.

Saturday, both Delta Air Lines Inc. DAL -0.04% and United Airlines, a unit of United Continental Holdings Inc., UAL -0.30% ended their discount travel programs with the organization. The airlines also asked the NRA to remove their information from its website.

Companies are reacting partly in response to a social-media movement to pressure or boycott entities with NRA ties, energized by the emotional calls for gun-control action from survivors of the shooting rampage at Marjory Stoneman Douglas High School in Parkland, Fla., and students around the country. On Friday, the hashtag “#BoycottNRA” was among the top trends on Twitter nationally.

One of the first companies to sever ties was First National Bank of Omaha, the largest privately owned bank in the U.S. The bank said Thursday it wouldn’t renew its contract with the NRA for a co-branded credit card, which was promoted as the “official credit card of the NRA.” The NRA Visa card offered a $40 cash-back bonus, enough to pay for the gun lobby’s $40 annual membership fee.

“Customer feedback has caused us to review our relationship with the NRA,” the bank said in a Twitter post, following which it decided not to renew its contract.

An NRA spokeswoman didn’t immediately respond to an email seeking comment on the companies’ decisions to cease such partnerships. But in a speech at the Conservative Political Action Conference on Thursday, NRA head Wayne LaPierre railed against “the elites” for renewing calls on gun-ownership limits. “As usual, the opportunists wasted not one second to exploit tragedy for political gain,” Mr. LaPierre said.

In recent years, companies and their leaders have become vocal on issues such as transgenderism, immigration policy and gay rights. Amazon.com Inc.’s AMZN 0.73% Jeff Bezos last month granted $33 million in college scholarships for illegal immigrant high-school graduates in the U.S. In the aftermath of North Carolina’s now-repealed “bathroom bill,” which required transgender people to use public bathrooms based on their birth sex, companies including PayPal Holdings Inc., Deutsche Bank AG and Adidas AG scuttled or froze plans to add jobs in the state.

However, the business community has been more reticent about wading into the gun-control debate. Many companies worry about the threat of boycotts from the NRA, which claims some 5 million members, said Larry Hutcher, a co-founder and managing partner at New York law firm Davidoff Hutcher & Citron, who has advised companies on public-relations crises.

That corporate reluctance may be changing as public support for some gun-control measures appears to be building, Mr. Hutcher said. A Quinnipiac University National Poll conducted earlier this week found that two-thirds of American voters support stricter gun control, the highest level of support measured by the survey ever.

“Companies are looking at the same numbers as we do,” Mr. Hutcher said. “That’s why they feel confident enough to terminate these relationships.”

Enterprise Holdings, which had a partnership with the NRA to provide discounts to the association’s members, said Thursday that its three rental-car brands would end the discount program on March 26. Hertz Global Holdings HTZ 0.94% and Avis Budget Group followed with similar announcements on Friday.

Symantec said it would stop a discount program for its LifeLock identity-theft and Norton anti-malware software for NRA members. Chubb said it planned to stop underwriting NRA-branded insurance policies for gun owners, though it said it had made the decision several months ago.

The NRA, like many member associations, has had discount partnerships with numerous companies listed on its website for products ranging from wine to hotel reservations to FedEx shipping expenses. Lists of many of those companies have circulated on social media with calls to pressure them to end their relationships with the gun lobby.

FedEx didn’t immediately respond to a request for comment.

Other companies targeted in the boycott campaign include Amazon. Under the hashtag #StopNRAmazon, consumers on Twitter have demanded that the company ban NRATV, the gun lobby’s news outlet, from being streamed on Amazon platforms.

Amazon representatives weren’t immediately available for comment.

“I’m someone who will buy napkins from @Amazon rather than go to the store but if @Amazon, @Amazonhelp, and @JeffBezos don’t stop streaming the violent rhetoric of NRAtv, I may have to leave the house again,” tweeted one user.

Write to Vanessa Fuhrmans at vanessa.fuhrmans@wsj.com"
nyt56,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,http://www.wsj.com/articles/u-s-supreme-court-turns-away-legal-challenge-to-semiautomatic-rifle-ban-1466431947,"A little more than a week after a mass shooting at an Orlando nightclub, the U.S. Supreme Court turned away a legal challenge to a state law that bans the type of rifle used in that massacre.

The court announced Monday it wouldn't hear an appeal seeking to overturn Connecticut’s ban on semiautomatic rifles that resemble military weapons and high-capacity magazines. The Connecticut law, as well as a similar ban in New York, were..."
nyt57,"['Kristina Peterson', 'Betsy Mckay', 'Stephanie Armour', 'Kristina.Peterson Wsj.Com', 'Betsy.Mckay Wsj.Com', 'Stephanie.Armour Wsj.Com']",,https://www.wsj.com/articles/school-killings-spurs-effort-to-renew-government-gun-violence-research-1519848280,"In the wake of the school shooting in Parkland, Fla., that left 17 people dead, student survivors have started a movement for greater gun control. Two students from Marjory Stoneman Douglas High School explain how social media, crowdfunding and political activism have helped spread their message. Photo: Getty Images

WASHINGTON—For more than 20 years, federal law has effectively halted the government’s ability to research gun violence. Now, the shooting that killed 17 at a Florida high school in February has prompted a bipartisan group of lawmakers to take another look at the restrictions.

As lawmakers tangle over other gun-violence prevention measures, Democrats and some centrist Republicans are pushing to eliminate a provision tucked into spending bills that has restricted the Centers for Disease Control and Prevention’s ability to..."
nyt58,['Kimberley A. Strassel'],,https://www.wsj.com/articles/the-gops-gun-temptation-1519343948,"Republicans have held the political high ground on gun rights for decades, and they’ve done it by sticking together and sticking to the facts. Nothing will lose them that credibility faster than if they jump on the false-hope bandwagon.

The Parkland, Fla., school shooting is rightly causing a new national debate. With astounding cynicism, Democrats rushed to capitalize on dead teens, while ineffectually dragging out the same fatigued arguments they’ve been making since the Clinton era. They are back again with the “assault..."
nyt59,['The Editorial Board'],,https://www.wsj.com/articles/better-background-gun-checks-1519170972,"The Parkland, Fla. high school massacre has ignited another gun-control debate, and amid the usual polarization there may be room to compromise. To wit, the House could quickly move a version of a bill it passed last year to improve background checks.

As we’ve learned since Nikolas Cruz killed 17 people at Marjory Stoneman Douglas High School, the 19-year-old was a known threat. The Broward County Sheriff’s Office responded to at least 20 complaints about his behavior, and the FBI received a tip in January with specific information..."
nyt60,"['Michael C. Bender', 'Mike.Bender Wsj.Com']",,https://www.wsj.com/articles/trump-invites-lawmakers-from-sites-of-school-massacres-for-a-talk-1519758451,"WASHINGTON—An effort to tighten the national background-check system for gun sales bogged down on Capitol Hill Tuesday, but lawmakers held out hope that bipartisan negotiations, including a White House meeting on Wednesday, could spur legislative action in response to recent mass shootings.

Both Democrats and conservative Republicans raised concerns Tuesday over a bill from Sen. John Cornyn (R., Texas) that would encourage states and federal agencies, including the military, to submit criminal-conviction records to the National..."
nyt61,"['Jenny Strasburg', 'Miriam Gottfried', 'Google', 'Jenny.Strasburg Wsj.Com', 'Miriam.Gottfried Wsj.Com']",,https://www.wsj.com/articles/blackstone-wants-to-know-about-funds-gun-investments-1519587277,"Investing giant Blackstone Group LP asked outside fund managers over the weekend to detail their ownership in companies that make or sell guns, requesting the information by Sunday night, according to people familiar with the matter.

The request, with a roughly one-day turnaround, was emailed to managers at about a dozen hedge funds in which Blackstone has a stake, one of the people said.

The..."
nyt62,['Associated Press'],,https://www.wsj.com/articles/central-michigan-university-student-suspected-of-killing-parents-used-gun-registered-to-father-1520100455,"MOUNT PLEASANT, Mich.—A 19-year-old student suspected of killing his parents at a Central Michigan University dormitory used a gun that was registered to his father, authorities said Saturday.

James Eric Davis Jr. was arrested without incident shortly after midnight following an intensive daylong search that included more than 100 police officers, some heavily armed in camouflage uniforms, authorities said.

Friday’s..."
nyt63,['John Carlson'],,https://www.wsj.com/articles/real-solutions-for-curtailing-gun-violence-1519168921,"The most predictable fallout from last week’s school shooting in Florida is the impassioned reactions from both sides of the gun divide, which guarantee nothing will change. Gun-control supporters demonize firearms and Second Amendment supporters, blaming the National Rifle Association for mass murder. Conservatives see their critics as caring little about the Constitution and knowing next to nothing about firearms.

But people of good faith can find common ground and help reduce gun violence in the U.S.

..."
nyt64,['William Mcgurn'],,https://www.wsj.com/articles/our-childish-gun-debate-1519689341,"“Do you want to do nothing? Do you want to do nothing? Do you want to just do nothing? Just leave it the way it is?”

The words belong to Geraldo Rivera. He emoted them Thursday on the Fox News Channel during a live broadcast of Sean Hannity’s show from the Conservative Political Action Conference. In a perfect encapsulation of what the gun debate has become, Mr. Rivera was yelling at the crowd for booing his assertion that the National Rifle Association needed to back raising to 21 the age for purchasing an assault weapon—even..."
nyt65,"['Austen Hufford', 'Sarah Nassauer', 'Zusha Elinson', 'Austen.Hufford Wsj.Com', 'Sarah.Nassauer Wsj.Com', 'Zusha.Elinson Wsj.Com']",,https://www.wsj.com/articles/dicks-raises-age-for-gun-buyers-will-stop-selling-assault-weapons-1519824569,"In the wake of the school shooting in Parkland, Fla., that left 17 people dead, student survivors have started a movement for greater gun control. Two students from Marjory Stoneman Douglas High School explain how social media, crowdfunding and political activism have helped spread their message. Photo: Jeff Bush/The Wall Street Journal.

Dick’s Sporting Goods Inc. said it has stopped selling assault-style rifles at all its stores and would no longer sell guns to those under 21 years of age, in the latest corporate response after a gunman killed 17 people at a Florida high school two weeks ago.

The Pittsburgh-based company, with about 800 stores, previously had ended the sales of assault-style rifles at its flagship Dick’s stores after the 2012 elementary school shootings in Newtown, Conn. It still sold them at its 35 Field & Stream stores.

..."
nyt66,[],,http://www.wsj.com/podcasts/gun-control-and-the-legacy-of-billy-graham/6919A429-00A9-4F48-B0A5-D26A81E5E440.html,"18:37

Artificial Intelligence - With Very Real Biases

AI is already helping decide who gets a job or whether somebody gets out of jail. But how objective are the algorithms behind these often life-altering decisions? And what happens when technology inherits all the biases of its creators?"
nyt67,[],,https://www.wsj.com/articles/the-many-reasons-americans-own-firearms-1508262134,"Peggy Noonan’s “The Culture of Death—and of Disdain” (Declarations, Oct. 7) overlooks the main reason I have guns. I no longer trust my government to do the right thing, to protect our nation and its Constitution or my family. I’m a retired naval officer who came by this distrust reluctantly and over a long period. I took an oath to protect and defend our Constitution against all enemies, foreign and domestic, and I took both parts of that oath seriously. So I watch politicians’ actions more than their words. They want to remove our guns so we won’t have that reason to be fearful. I live in Texas and see what has happened..."
nyt68,"['Anna Prior', 'Anna.Prior Wsj.Com']",,http://www.wsj.com/articles/estate-planners-use-gun-trusts-to-smooth-firearms-transfer-1415630087,"Estate planning can get complicated when it involves transferring a collection of art, cars or other such possessions. It gets trickier still for guns.

Whether it is grandpa’s Browning rifle from World War II, an antique pistol from the Revolutionary War passed down through generations, or a collection of hunting guns, firearms present some unique legal challenges. Some lawyers and advisers say these often can be solved through the..."
nyt69,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,https://www.wsj.com/articles/moves-to-ease-gun-carrying-restrictions-expand-1494927004,"A convergence of state and federal legislation could ease restrictions on carrying concealed firearms nationwide, a long-sought goal of gun-rights activists that their opponents say would threaten public safety.

More states are giving their residents the right to carry a concealed handgun without permission from authorities—including two this year, bringing the total to 12—while Congress is considering legislation to make that right..."
nyt70,['Kate King'],,https://www.wsj.com/articles/new-jersey-democrats-look-to-strengthen-state-gun-laws-1519773190,"An employee at a shooting range in Randolph, N.J., in 2015. Democratic lawmakers are proposing new legislation to tighten the state’s gun laws.

An employee at a shooting range in Randolph, N.J., in 2015. Democratic lawmakers are proposing new legislation to tighten the state’s gun laws. Photo: jewel samad/Agence France-Presse/Getty Images

Democrats in New Jersey are moving forward with several bills to further tighten the state’s gun laws, which are already among the strictest in the nation, making the Garden State the latest to take up the issue after the Florida school shooting that killed 17.

Lawmakers on the Judiciary Committee in the state Assembly will hold a public hearing Wednesday on seven proposed measures, including legislation that would allow law enforcement to seize firearms from people identified by mental-health professionals as serious threats to themselves or others. Another bill would reduce the maximum capacity of ammunition magazines to 10 from 15 rounds.

“We’re going to have a respectful discussion about gun safety focused on common sense solutions that respect the rights of law-abiding citizens,” Assemblywoman Annette Quijano, a Democrat who heads the committee, said in a statement.

Democrats are eager to move forward with new firearm laws after former Republican Gov. Chris Christie vetoed several gun-control measures passed by the Democratic-controlled Legislature during his two-term tenure. Mr. Christie did, however, sign legislation shortly before leaving office that banned the semiautomatic firearm accessories known as “bump stocks.”

New Jersey’s new governor, Democrat Phil Murphy, who took office in January, campaigned on a strict gun-control platform. Last week, Mr. Murphy and the governors of New York, Connecticut and Rhode Island said they would work together to restrict the movement of illegal guns between their states and share information about residents who are banned from owning guns.

A spokesman for Mr. Murphy declined to comment on the legislation that will be discussed Wednesday. New Jersey has the country’s third-strictest gun control laws after California and Connecticut, according to the Giffords Law Center to Prevent Gun Violence, a gun-control group.

New Jersey Assemblyman Parker Space, a Republican, said he most likely won’t support the proposed bills, which he described as a “knee-jerk reaction” by Democrats to the Feb. 14 mass shooting at Marjory Stoneman Douglas High School in Parkland, Fla.

“They’re just so far out of touch and out of reality on the real logistics on gun ownership in New Jersey,” Mr. Space said. “Law-abiding citizens are going to follow the laws, the people who have intention to hurt people are not going to follow the laws.”

In the state Senate, Majority Leader Loretta Weinberg said she has already received some pushback from opponents of new gun restrictions. But Ms. Weinberg, a Democrat, said that she is confident New Jersey will adopt stricter gun-control measures and is optimistic that laws will be passed at the federal level, as well.

“The issues out of Parkland and these enormously articulate young people that have come forth—I have never felt nationally a sense of optimism about gun safety until now,” Ms. Weinberg said, referring to students from the Florida school who have called for new gun laws following the shooting. “This is the first time that I honestly feel we have reached a tipping point.”"
nyt71,['Joseph De Avila'],,https://www.wsj.com/articles/waning-sales-force-layoffs-by-gun-maker-in-new-york-1489446331,"Remington Outdoor Co. has laid off more than 120 workers at an upstate New York factory in response to falling demand for firearms, dealing a blow to an upstate village of 8,000.

Since Donald Trump’s presidential victory eased concerns about stiffer gun laws, the small-arms industry has seen a drop in sales. As a result, orders for Remington handguns have slowed, a company spokeswoman said Monday. That is “a dynamic from which..."
nyt72,"['Rebecca Davis O Brien', 'Rebecca.Obrien Wsj.Com']",,http://www.wsj.com/articles/nypds-diva-of-firearms-gets-guns-off-new-york-city-streets-1455747076,"Sgt. Janette Cruz’s supervisor at the New York Police Department calls her the “Diva of Firearms,” an admiring moniker reflecting what police officials say is her impressive record grabbing guns off city streets.

Sgt. Cruz, 47 years old, is the only woman on a new 22-person NYPD unit focused on violent hot spots around the city. She carries her compact, muscular torso with confidence, blond hair pulled back, arms wreathed in tattoos,..."
nyt73,['Associated Press'],,https://www.wsj.com/articles/california-arrests-49-suspected-gang-members-seize-120-firearms-in-crackdown-1494466111,"California Attorney General Xavier Becerra Photo: Rich Pedroncelli/Associated Press

MERCED, Calif.—Hundreds of law-enforcement officers descended on a Northern California county on Wednesday and arrested 49 suspected gang members and seized 120 firearms, including assault rifles and automatic weapons, California’s top prosecutor said.

Attorney General Xavier Becerra said 500 local, state and federal officers swooped into dozens of Merced County neighborhoods in predawn raids targeting Sureno gang members.

“Some of the most violent criminals in our community have been taken off our streets along with many of the weapons they use to commit murder and mayhem,” said Merced County District Attorney Larry Morse.

Officers also confiscated $170,261 in cash and seized cocaine, marijuana and methamphetamine with a street value of $1.7 million, Mr. Becerra said.

The raids come after a year-long investigation of violent crimes involving Sureno gang members working for the Mexican Mafia prison gang, Mr. Becerra said.

At least eight homicides and violent assaults have been solved, he said.

The operation was the result of a joint investigation by the California Department of Justice’s Bureau of Investigation, the Merced Area Gang and Narcotic Enforcement Team, the Federal Bureau of Investigation and the Bureau of Alcohol, Tobacco, Firearms and Explosives.

—Copyright 2017 the Associated Press"
nyt74,[],,http://www.wsj.com/video/should-3-d-printed-guns-be-illegal/C6B77B66-A42D-46F1-BA5C-6E5C77A221D5.html,"This transcript has been automatically generated and may not be 100% accurate.

I ... is now possible to use an inexpensive portable three D printer and plastics that costs the nominal my money ... to trigger a review on ... one that could dabbling in her the person trying to fire a nice mention someone fired upon ... but should reprieve guns in the Eagle ... because right now they're not according to the Bureau Gokhale tobacco firearms and or to make a firearm from sell ... as long as it contains three point seven ounces of stainless steel so also millet actors ... state and local firearm regulations do still apply to three D printing weapons ... in two thousand twelve Legal Alston did Cody Wilson posted of Lupron on the line ... for how to make a go and called the liberator ... one simple three D printer could produce your state Department later made him take it down but it's still possible to find a blueprint on the way ... what made the with greater problematic for officials is that it had ... just one small metal or ... emailed news as removable firing and small enough that mobile sector might not catch it ... that is done also how to spot the ... embattled offered to still complies with the wetter of the wall ... that metal piece could be easily removed to get past security ... so delicate so we use a reprieve gotten to date security measures ... but there are safety concerns that some hobbyist or prosecuted downloads the recipe ... hurting him self when the body makes ... explosives in his hands ... the euro alcohol tobacco firearms was worried enough about the possibility of an exploding ... bomb tested weapon to bring to liberators ... and test by ... one exploded the first time it was fired Miller fired ... the round before the test was halted ... there's another war in public since pre printed expert at Cornell University ... warns that ... reproduce guns could be made to not look like a gun instead be printed in the shape of the temple a flower vase ... the November seven the company called solid concept ... digitally printed a pistol using metal ... Gensler's now three D metal printers ... and plastic is used to make a wintery or the ATF agents as the technology has advanced and will continue to advance ... to something ... everyone should be aware of ... the understandable firearms Act passed back in nineteen eighty eight didn't forsee the future ... when the definition of guns could be so plastic ... as the soreness ..."
nyt75,"['Gary Fields', 'Kristina Peterson', 'Gary.Fields Wsj.Com', 'Kristina.Peterson Wsj.Com']",,http://www.wsj.com/articles/legal-marijuana-poses-a-problem-for-gun-buyers-1479154520,"News Corp is a network of leading companies in the worlds of diversified media, news, education, and information services"
nyt76,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,http://www.wsj.com/articles/appeals-court-upholds-concealed-carry-restrictions-1465483920,"A federal appeals court ruled Thursday that Americans have no guaranteed right to carry concealed guns in public, upholding a California law requiring residents to show “good cause” for carrying a concealed handgun.

Americans have no Second Amendment right to carry concealed guns in public, a federal appeals court in California ruled on Thursday in a significant blow to gun-rights activists and gun owners in a large swath of the Western U.S.

The San Francisco-based Ninth U.S. Circuit Court of Appeals, in a 7-4 ruling, upheld a California law requiring residents to show “good cause” for carrying a concealed handgun.

Under the California..."
nyt77,[],,http://www.wsj.com/articles/sunshine-state-1430418236,"A Strong Suit Tells a Story

Masculine-inspired ensembles from Givenchy, Saint Laurent, Gucci and Altuzarra make this the season for stepping out in resilience and embracing the unexpected with composed confidence.

From To Message

SEND

An error has occurred, please try again later."
nyt78,['Dana Wechsler Linden'],,http://www.wsj.com/articles/schools-face-the-teen-cutting-problem-1438018567,"Schools around the country have begun offering new classes and mental-health programs to help stem a sharp rise in the number of adolescents found to be engaging in self injury, especially cutting.

School officials, from high school to elementary levels, are working with adolescent psychologists to train their mental-health staff and teachers to counsel at-risk teens and to educate all students in dealing with stressful emotions. A growing number of the programs are based on a treatment called dialectical behavior..."
nyt79,[],,https://www.wsj.com/articles/SB10001424127887324323904578368163202059262,"Article Not Supported

We're sorry but this article contains media that is not currently supported in this app. You will be redirected to the article on wsj.com in 5 seconds.

If you are not redirected automatically, click this link.

..."
nyt80,[],,http://www.wsj.com/articles/columnists-1430410992,"Article Not Supported

We're sorry but this article contains media that is not currently supported in this app. You will be redirected to the article on wsj.com in 5 seconds.

If you are not redirected automatically, click this link.

..."
nyt81,[],,https://www.wsj.com/articles/SB10001424052970204323904577036433980686396,"Article Not Supported

We're sorry but this article contains media that is not currently supported in this app. You will be redirected to the article on wsj.com in 5 seconds.

If you are not redirected automatically, click this link.

..."
nyt82,[],,https://www.wsj.com/articles/traveling-around-swiss-wine-country-1378502384,"Article Not Supported

We're sorry but this article contains media that is not currently supported in this app. You will be redirected to the article on wsj.com in 5 seconds.

If you are not redirected automatically, click this link.

..."
nyt83,['John R. Lott Jr.'],,https://www.wsj.com/articles/SB10001424127887323468604578245803845796068,"Warning about ""weapons designed for the theater of war,"" President Obama on Wednesday called for immediate action on a new Federal Assault Weapons Ban. He said that ""more of our fellow Americans might still be alive"" if the original assault weapons ban, passed in 1994, had not expired in 2004. Last month, in the wake of the horrific shooting at Sandy Hook Elementary in Newtown, Conn., Sen. Dianne Feinstein (D., Calif.) promised to introduce an updated version of the ban. She too warned of the threat posed by..."
nyt84,"['Paul Mozur', 'Paul.Mozur Dowjones.Com']",,https://www.wsj.com/news/article_email/SB10001424052702304149404579324323987677060-lMyQjAxMTA0MDEwNzExNDcyWj,"BEIJING—The number of Chinese using Twitter-like microblogs fell 9% in 2013 from 2012, according to a new government report, which comes amid a recent crackdown by the government on the platforms and also reflects growing competition from popular mobile-messaging applications.

According to a report released by the government-established China Internet Network Information Center, total users of microblogs in China fell to 280.8 million..."
